date_time,Date,Time,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,FG,DZ,BR,SN,RA,PL,TS,WeatherTypeReported,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,CLR,FEW,SCT,BKN,OVC,VV,CloudCoverReported,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
3/3/2019 13:51:00,3/3/2019,13:51:00,30.05,23,41,0,0,0,0,0,0,0,0,0,0,49,30.05,FEW:02 40 SCT:04 80 BKN:07 110,0,1,1,1,0,0,3,30.02,10,34,40,,8
3/3/2019 14:51:00,3/3/2019,14:51:00,30.02,23,41,0,0,0,0,0,0,0,0,0,0,49,30.02,FEW:02 65 BKN:07 110 BKN:07 250,0,1,0,1,0,0,2,29.99,10,34,180,,10
3/3/2019 15:51:00,3/3/2019,15:51:00,30.04,23,40,0,0,0,0,0,0,0,0,0,0,51,30.04,BKN:07 45 BKN:07 55 OVC:08 75,0,0,0,1,1,0,2,30.01,10,34,180,,10
3/3/2019 16:51:00,3/3/2019,16:51:00,30.03,26,37,T,-SN:03 |SN |,0,0,0,1,0,0,0,1,65,30.03,OVC:08 34,0,0,0,0,1,0,1,30,8,33,150,,13
3/3/2019 17:05:00,3/3/2019,17:05:00,30.03,28,36,T,-SN:03 |SN |,0,0,0,1,0,0,0,1,73,,OVC:08 28,0,0,0,0,1,0,1,30,2,33,150,,11
3/3/2019 17:44:00,3/3/2019,17:44:00,30,30,34,0.02,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,85,,SCT:04 7 OVC:08 20,0,0,1,0,1,0,2,29.97,2,32,140,,3
3/3/2019 17:51:00,3/3/2019,17:51:00,30,31,34,0.03,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,89,29.99,SCT:04 8 OVC:08 18,0,0,1,0,1,0,2,29.97,2,33,140,,3
3/3/2019 18:04:00,3/3/2019,18:04:00,29.99,31,34,0.01,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,89,,BKN:07 7 OVC:08 18,0,0,0,1,1,0,2,29.96,2,33,80,,7
3/3/2019 18:20:00,3/3/2019,18:20:00,29.96,31,33,0.02,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,92,,BKN:07 6 OVC:08 16,0,0,0,1,1,0,2,29.93,2,32,50,,7
3/3/2019 18:39:00,3/3/2019,18:39:00,29.95,31,33,0.03,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,92,,OVC:08 6,0,0,0,0,1,0,1,29.92,1.75,32,60,,7
3/3/2019 18:48:00,3/3/2019,18:48:00,29.95,30,34,0.04,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,87,,OVC:08 4,0,0,0,0,1,0,1,29.92,2,32,50,,7
3/3/2019 18:51:00,3/3/2019,18:51:00,29.95,31,33,0.03,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,92,29.95,OVC:08 4,0,0,0,0,1,0,1,29.92,2,32,60,,7
3/3/2019 19:20:00,3/3/2019,19:20:00,29.96,31,32,0.03,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,96,,OVC:08 4,0,0,0,0,1,0,1,29.93,0.75,32,60,,3
3/3/2019 19:49:00,3/3/2019,19:49:00,29.97,30,32,,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,93,,OVC:08 3,0,0,0,0,1,0,1,29.94,0.75,31,40,,6
3/3/2019 19:55:00,3/3/2019,19:55:00,29.98,,37s,0.09,|SN |,0,0,0,1,0,0,0,1,,,0,0,0,0,0,0,0,0,,0.5,,40,,7
3/3/2019 20:51:00,3/3/2019,20:51:00,29.96,30,33,0.08,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,89,,BKN:07 3 OVC:08 8,0,0,0,1,1,0,2,29.93,0.5,32,50,,8
3/3/2019 21:51:00,3/3/2019,21:51:00,29.93,31,32,0.08,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,96,,BKN:07 2 OVC:08 7,0,0,0,1,1,0,2,29.9,0.5,32,50,,10
3/3/2019 22:51:00,3/3/2019,22:51:00,29.86,31,32,0.05,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,96,,OVC:08 2,0,0,0,0,1,0,1,29.83,0.5,32,30,,13
3/3/2019 23:51:00,3/3/2019,23:51:00,29.82,31,32,0.14,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,96,,OVC:08 2,0,0,0,0,1,0,1,29.79,0.5,32,40,,15
3/4/2019 0:27:00,3/4/2019,0:27:00,29.78,31,32,0.1,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,96,,OVC:08 4,0,0,0,0,1,0,1,29.75,0.5,32,40,,15
3/4/2019 0:51:00,3/4/2019,0:51:00,29.78,31,32,0.14s,-SN:03 s BR:1 s |s SN s |s,0,0,1,1,0,0,0,2,96,,OVC:08 4,0,0,0,0,1,0,1,29.75,0.5,32,30,,13
3/4/2019 1:51:00,3/4/2019,1:51:00,29.69,31,32,0.13,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,96,,OVC:08 4,0,0,0,0,1,0,1,29.66,1,32,30,,16
3/4/2019 2:51:00,3/4/2019,2:51:00,29.66,32,33,0.07,-SN:03 BR:1 |SN |,0,0,1,1,0,0,0,2,96,,OVC:08 7,0,0,0,0,1,0,1,29.63,6,33,20,,9
3/4/2019 3:51:00,3/4/2019,3:51:00,29.65,32,33,0.01,-SN:03 |SN |,0,0,0,1,0,0,0,1,96,,BKN:07 9 OVC:08 18,0,0,0,1,1,0,2,29.62,8,33,340,,9
3/4/2019 4:51:00,3/4/2019,4:51:00,29.68,32,34,T,0,0,0,0,0,0,0,0,0,92,,SCT:04 11 OVC:08 37,0,0,1,0,1,0,2,29.65,10,33,350,20,13
3/4/2019 5:51:00,3/4/2019,5:51:00,29.69,30,34,0,0,0,0,0,0,0,0,0,0,85,,FEW:02 15 OVC:08 46,0,1,0,0,1,0,2,29.66,10,32,330,,13
3/4/2019 6:11:00,3/4/2019,6:11:00,29.69,30,34,,0,0,0,0,0,0,0,0,0,85,,BKN:07 15 OVC:08 47,0,0,0,1,1,0,2,29.66,10,32,330,22,15
3/4/2019 6:51:00,3/4/2019,6:51:00,29.7,30,34,0,0,0,0,0,0,0,0,0,0,85,29.7,BKN:07 16 OVC:08 48,0,0,0,1,1,0,2,29.67,10,32,330,21,13
3/4/2019 7:31:00,3/4/2019,7:31:00,29.71,29,34,,0,0,0,0,0,0,0,0,0,82,,SCT:04 16 OVC:08 49,0,0,1,0,1,0,2,29.68,10,32,320,,16
3/4/2019 7:51:00,3/4/2019,7:51:00,29.73,28,34,0,0,0,0,0,0,0,0,0,0,79,29.75,BKN:07 18 OVC:08 55,0,0,0,1,1,0,2,29.7,10,32,330,,15
3/4/2019 8:51:00,3/4/2019,8:51:00,29.77,28,34,0,0,0,0,0,0,0,0,0,0,79,29.78,OVC:08 18,0,0,0,0,1,0,1,29.74,10,32,350,,11
3/4/2019 9:51:00,3/4/2019,9:51:00,29.77,28,35,0,0,0,0,0,0,0,0,0,0,76,29.78,BKN:07 19 OVC:08 26,0,0,0,1,1,0,2,29.74,10,32,320,,13
3/4/2019 10:51:00,3/4/2019,10:51:00,29.78,26,36,0,0,0,0,0,0,0,0,0,0,67,29.79,BKN:07 28,0,0,0,1,0,0,1,29.75,10,32,300,,21
3/4/2019 11:25:00,3/4/2019,11:25:00,29.79,25,36,,0,0,0,0,0,0,0,0,0,64,,BKN:07 33,0,0,0,1,0,0,1,29.76,10,32,320,,11
3/4/2019 11:51:00,3/4/2019,11:51:00,29.8,23,35,0,0,0,0,0,0,0,0,0,0,61,29.81,BKN:07 31,0,0,0,1,0,0,1,29.77,10,31,320,,16
3/4/2019 12:51:00,3/4/2019,12:51:00,29.79,22,37,0,0,0,0,0,0,0,0,0,0,54,29.8,SCT:04 34 BKN:07 250,0,0,1,1,0,0,2,29.76,10,32,310,,16
3/4/2019 13:51:00,3/4/2019,13:51:00,29.8,19,37,0,0,0,0,0,0,0,0,0,0,48,29.8,SCT:04 35 SCT:04 250,0,0,1,0,0,0,1,29.77,10,31,290,24,16
3/4/2019 14:51:00,3/4/2019,14:51:00,29.8,19,38,0,0,0,0,0,0,0,0,0,0,46,29.8,SCT:04 35 SCT:04 250,0,0,1,0,0,0,1,29.77,10,31,320,24,15
3/4/2019 15:51:00,3/4/2019,15:51:00,29.82,18,38,0,0,0,0,0,0,0,0,0,0,44,29.82,SCT:04 40 SCT:04 250,0,0,1,0,0,0,1,29.79,10,31,290,,15
3/4/2019 16:51:00,3/4/2019,16:51:00,29.83,15,38,0,0,0,0,0,0,0,0,0,0,39,29.83,SCT:04 50,0,0,1,0,0,0,1,29.8,10,30,280,26,20
3/4/2019 17:51:00,3/4/2019,17:51:00,29.86,15,36,0,0,0,0,0,0,0,0,0,0,42,29.85,FEW:02 50 SCT:04 250,0,1,1,0,0,0,2,29.83,10,29,290,,16
3/4/2019 18:51:00,3/4/2019,18:51:00,29.89,14,34,0,0,0,0,0,0,0,0,0,0,44,29.89,FEW:02 50 FEW:02 250,0,1,0,0,0,0,1,29.86,10,28,310,,17
3/4/2019 19:51:00,3/4/2019,19:51:00,29.92,15,34,0,0,0,0,0,0,0,0,0,0,46,29.91,BKN:07 60,0,0,0,1,0,0,1,29.89,10,28,300,,11
3/4/2019 20:51:00,3/4/2019,20:51:00,29.95,15,32,0,0,0,0,0,0,0,0,0,0,50,29.94,OVC:08 60,0,0,0,0,1,0,1,29.92,10,27,330,,10
3/4/2019 21:51:00,3/4/2019,21:51:00,29.98,13,31,0,0,0,0,0,0,0,0,0,0,47,29.97,BKN:07 60,0,0,0,1,0,0,1,29.95,10,25,330,,13
3/4/2019 22:51:00,3/4/2019,22:51:00,30,14,30,0,0,0,0,0,0,0,0,0,0,51,29.99,BKN:07 60,0,0,0,1,0,0,1,29.97,10,25,330,,9
3/4/2019 23:51:00,3/4/2019,23:51:00,30.01,12,29,0,0,0,0,0,0,0,0,0,0,49,30.01,BKN:07 45 BKN:07 55,0,0,0,1,0,0,1,29.98,10,24,320,26,22
3/5/2019 0:51:00,3/5/2019,0:51:00,30.05,11,25,0,0,0,0,0,0,0,0,0,0,55,30.04,BKN:07 48,0,0,0,1,0,0,1,30.02,10,21,330,28,17
3/5/2019 1:51:00,3/5/2019,1:51:00,30.07,8,24,0,0,0,0,0,0,0,0,0,0,50,30.06,BKN:07 47,0,0,0,1,0,0,1,30.04,10,20,320,26,20
3/5/2019 2:51:00,3/5/2019,2:51:00,30.06,6,23,0,0,0,0,0,0,0,0,0,0,48,30.06,BKN:07 47,0,0,0,1,0,0,1,30.03,10,19,340,,15
3/5/2019 3:51:00,3/5/2019,3:51:00,30.08,5,22,0,0,0,0,0,0,0,0,0,0,48,30.08,SCT:04 47,0,0,1,0,0,0,1,30.05,10,18,320,,13
3/5/2019 4:51:00,3/5/2019,4:51:00,30.09,4,21,0,0,0,0,0,0,0,0,0,0,47,30.09,FEW:02 47,0,1,0,0,0,0,1,30.06,10,17,340,,7
3/5/2019 5:51:00,3/5/2019,5:51:00,30.11,4,21,0,0,0,0,0,0,0,0,0,0,47,30.1,FEW:02 47,0,1,0,0,0,0,1,30.08,10,17,340,,7
3/5/2019 6:51:00,3/5/2019,6:51:00,30.11,4,22,0,0,0,0,0,0,0,0,0,0,46,30.1,FEW:02 45,0,1,0,0,0,0,1,30.08,10,18,330,,8
3/5/2019 7:51:00,3/5/2019,7:51:00,30.12,2,23,0,0,0,0,0,0,0,0,0,0,40,30.11,FEW:02 250,0,1,0,0,0,0,1,30.09,10,18,260,,8
3/5/2019 8:51:00,3/5/2019,8:51:00,30.11,5,24,0,0,0,0,0,0,0,0,0,0,44,30.11,FEW:02 250,0,1,0,0,0,0,1,30.08,10,19,320,,10
3/5/2019 9:51:00,3/5/2019,9:51:00,30.08,5,26,0,0,0,0,0,0,0,0,0,0,40,30.08,FEW:02 250,0,1,0,0,0,0,1,30.05,10,20,310,,11
3/5/2019 10:51:00,3/5/2019,10:51:00,30.06,5,27,0,0,0,0,0,0,0,0,0,0,39,30.06,CLR:00,1,0,0,0,0,0,1,30.03,10,21,280,18,11
3/5/2019 11:51:00,3/5/2019,11:51:00,30.04,6,28,0,0,0,0,0,0,0,0,0,0,39,30.03,FEW:02 250,0,1,0,0,0,0,1,30.01,10,22,260,,8
3/5/2019 12:51:00,3/5/2019,12:51:00,30.01,8,28,0,0,0,0,0,0,0,0,0,0,43,30.01,FEW:02 60 FEW:02 250,0,1,0,0,0,0,1,29.98,10,22,210,22,15
3/5/2019 13:51:00,3/5/2019,13:51:00,29.97,6,30,0,0,0,0,0,0,0,0,0,0,36,29.97,FEW:02 250,0,1,0,0,0,0,1,29.94,10,23,260,,15
3/5/2019 14:51:00,3/5/2019,14:51:00,29.96,7,31,0,0,0,0,0,0,0,0,0,0,36,29.96,FEW:02 250,0,1,0,0,0,0,1,29.93,10,24,210,,15
3/5/2019 15:41:00,3/5/2019,15:41:00,29.94,7,31,,0,0,0,0,0,0,0,0,0,36,,FEW:02 250,0,1,0,0,0,0,1,29.91,10,24,220,21,15
3/5/2019 15:51:00,3/5/2019,15:51:00,29.94,7,31,0,0,0,0,0,0,0,0,0,0,36,29.94,FEW:02 250,0,1,0,0,0,0,1,29.91,10,24,230,,18
3/5/2019 16:51:00,3/5/2019,16:51:00,29.92,7,31,0,0,0,0,0,0,0,0,0,0,36,29.92,FEW:02 40 FEW:02 250,0,1,0,0,0,0,1,29.89,10,24,250,,13
3/5/2019 17:51:00,3/5/2019,17:51:00,29.93,8,30,0,0,0,0,0,0,0,0,0,0,39,29.93,FEW:02 40 FEW:02 250,0,1,0,0,0,0,1,29.9,10,24,250,,15
3/5/2019 18:51:00,3/5/2019,18:51:00,29.95,5,29,0,0,0,0,0,0,0,0,0,0,36,29.95,FEW:02 40 FEW:02 250,0,1,0,0,0,0,1,29.92,10,22,250,,17
3/5/2019 19:51:00,3/5/2019,19:51:00,29.96,5,29,0,0,0,0,0,0,0,0,0,0,36,29.96,FEW:02 250,0,1,0,0,0,0,1,29.93,10,22,270,28,15
3/5/2019 20:51:00,3/5/2019,20:51:00,29.97,6,29,0,0,0,0,0,0,0,0,0,0,38,29.97,SCT:04 110 SCT:04 250,0,0,1,0,0,0,1,29.94,10,23,260,20,15
3/5/2019 21:51:00,3/5/2019,21:51:00,29.98,6,28,0,0,0,0,0,0,0,0,0,0,39,29.98,FEW:02 110 SCT:04 250,0,1,1,0,0,0,2,29.95,10,22,290,22,15
3/5/2019 22:51:00,3/5/2019,22:51:00,29.98,8,28,0,0,0,0,0,0,0,0,0,0,43,29.98,SCT:04 250,0,0,1,0,0,0,1,29.95,10,22,300,24,18
3/5/2019 23:51:00,3/5/2019,23:51:00,29.99,10,26,0,0,0,0,0,0,0,0,0,0,51,29.99,SCT:04 100 SCT:04 250,0,0,1,0,0,0,1,29.96,10,21,310,30,23
3/6/2019 0:51:00,3/6/2019,0:51:00,30.01,13,25,0,0,0,0,0,0,0,0,0,0,60,30.01,SCT:04 39 BKN:07 47,0,0,1,1,0,0,2,29.98,10,22,320,28,17
3/6/2019 1:51:00,3/6/2019,1:51:00,30.03,8,23,0,0,0,0,0,0,0,0,0,0,53,30.03,FEW:02 40 SCT:04 250,0,1,1,0,0,0,2,30,10,19,330,26,22
3/6/2019 2:51:00,3/6/2019,2:51:00,30.04,9,22,0,0,0,0,0,0,0,0,0,0,57,30.03,FEW:02 40 SCT:04 250,0,1,1,0,0,0,2,30.01,10,19,320,,21
3/6/2019 3:51:00,3/6/2019,3:51:00,30.05,7,21,0,0,0,0,0,0,0,0,0,0,54,30.05,FEW:02 40 FEW:02 250,0,1,0,0,0,0,1,30.02,10,17,310,,14
3/6/2019 4:51:00,3/6/2019,4:51:00,30.08,5,20,0,0,0,0,0,0,0,0,0,0,52,30.08,FEW:02 45 FEW:02 250,0,1,0,0,0,0,1,30.05,10,16,310,,15
3/6/2019 5:51:00,3/6/2019,5:51:00,30.1,4,20,0,0,0,0,0,0,0,0,0,0,50,30.09,FEW:02 40,0,1,0,0,0,0,1,30.07,10,16,290,24,13
3/6/2019 6:51:00,3/6/2019,6:51:00,30.11,4,19,0,0,0,0,0,0,0,0,0,0,51,30.11,FEW:02 46,0,1,0,0,0,0,1,30.08,10,15,290,26,16
3/6/2019 7:51:00,3/6/2019,7:51:00,30.13,2,20,0,0,0,0,0,0,0,0,0,0,45,30.13,FEW:02 47,0,1,0,0,0,0,1,30.1,10,16,290,,16
3/6/2019 8:51:00,3/6/2019,8:51:00,30.15,2,21,0,0,0,0,0,0,0,0,0,0,43,30.14,FEW:02 50,0,1,0,0,0,0,1,30.12,10,17,300,28,21
3/6/2019 9:51:00,3/6/2019,9:51:00,30.14,0,22,0,0,0,0,0,0,0,0,0,0,38,30.14,FEW:02 55,0,1,0,0,0,0,1,30.11,10,17,290,25,18
3/6/2019 10:51:00,3/6/2019,10:51:00,30.14,2,23,0,0,0,0,0,0,0,0,0,0,40,30.14,SCT:04 60,0,0,1,0,0,0,1,30.11,10,18,310,25,16
3/6/2019 11:51:00,3/6/2019,11:51:00,30.13,1,24,0,0,0,0,0,0,0,0,0,0,36,30.13,BKN:07 55,0,0,0,1,0,0,1,30.1,10,18,310,25,17
3/6/2019 12:51:00,3/6/2019,12:51:00,30.12,1,24,0,0,0,0,0,0,0,0,0,0,36,30.11,FEW:02 44 BKN:07 60 BKN:07 75,0,1,0,1,0,0,2,30.09,10,18,310,26,16
3/6/2019 13:51:00,3/6/2019,13:51:00,30.11,-3,26,0,0,0,0,0,0,0,0,0,0,28,30.11,FEW:02 45 BKN:07 70,0,1,0,1,0,0,2,30.08,10,19,290,26,18
3/6/2019 14:51:00,3/6/2019,14:51:00,30.12,-1,25,0,0,0,0,0,0,0,0,0,0,32,30.11,FEW:02 40 BKN:07 65,0,1,0,1,0,0,2,30.09,10,19,270,26,15
3/6/2019 15:51:00,3/6/2019,15:51:00,30.13,-1,26,0,0,0,0,0,0,0,0,0,0,31,30.12,FEW:02 40 BKN:07 70,0,1,0,1,0,0,2,30.1,10,20,300,32,22
3/6/2019 16:51:00,3/6/2019,16:51:00,30.14,-1,25,0,0,0,0,0,0,0,0,0,0,32,30.14,FEW:02 40 SCT:04 65,0,1,1,0,0,0,2,30.11,10,19,270,26,13
3/6/2019 17:51:00,3/6/2019,17:51:00,30.17,2,24,0,0,0,0,0,0,0,0,0,0,38,30.17,FEW:02 40 SCT:04 70,0,1,1,0,0,0,2,30.14,10,19,280,,15
3/6/2019 18:51:00,3/6/2019,18:51:00,30.19,4,24,0,0,0,0,0,0,0,0,0,0,42,30.19,FEW:02 55 SCT:04 70,0,1,1,0,0,0,2,30.16,10,19,280,24,15
3/6/2019 19:51:00,3/6/2019,19:51:00,30.21,5,23,0,0,0,0,0,0,0,0,0,0,46,30.21,FEW:02 65,0,1,0,0,0,0,1,30.18,10,18,300,,14
3/6/2019 20:51:00,3/6/2019,20:51:00,30.23,5,23,0,0,0,0,0,0,0,0,0,0,46,30.23,FEW:02 50,0,1,0,0,0,0,1,30.2,10,18,290,,13
3/6/2019 21:51:00,3/6/2019,21:51:00,30.26,5,22,0,0,0,0,0,0,0,0,0,0,48,30.25,FEW:02 50,0,1,0,0,0,0,1,30.23,10,18,310,,14
3/6/2019 22:51:00,3/6/2019,22:51:00,30.27,3,22,0,0,0,0,0,0,0,0,0,0,44,30.27,FEW:02 50,0,1,0,0,0,0,1,30.24,10,17,310,23,17
3/6/2019 23:51:00,3/6/2019,23:51:00,30.28,0,21,0,0,0,0,0,0,0,0,0,0,39,30.28,FEW:02 50,0,1,0,0,0,0,1,30.25,10,16,310,,15
3/7/2019 0:51:00,3/7/2019,0:51:00,30.28,0,20,0,0,0,0,0,0,0,0,0,0,41,30.28,CLR:00,1,0,0,0,0,0,1,30.25,10,16,300,21,11
3/7/2019 1:51:00,3/7/2019,1:51:00,30.28,-3,20,0,0,0,0,0,0,0,0,0,0,36,30.27,CLR:00,1,0,0,0,0,0,1,30.25,10,15,290,,10
3/7/2019 2:51:00,3/7/2019,2:51:00,30.27,-1,19,0,0,0,0,0,0,0,0,0,0,41,30.27,CLR:00,1,0,0,0,0,0,1,30.24,10,15,290,20,11
3/7/2019 3:51:00,3/7/2019,3:51:00,30.28,0,19,0,0,0,0,0,0,0,0,0,0,43,30.27,FEW:02 100,0,1,0,0,0,0,1,30.25,10,15,290,,13
3/7/2019 4:51:00,3/7/2019,4:51:00,30.29,-1,19,0,0,0,0,0,0,0,0,0,0,41,30.29,BKN:07 95,0,0,0,1,0,0,1,30.26,10,15,260,,11
3/7/2019 5:51:00,3/7/2019,5:51:00,30.3,2,19,0,0,0,0,0,0,0,0,0,0,47,30.3,FEW:02 65 SCT:04 95,0,1,1,0,0,0,2,30.27,10,15,290,,10
3/7/2019 6:51:00,3/7/2019,6:51:00,30.3,2,19,0,0,0,0,0,0,0,0,0,0,47,30.3,FEW:02 45 FEW:02 250,0,1,0,0,0,0,1,30.27,10,15,270,,8
3/7/2019 7:51:00,3/7/2019,7:51:00,30.31,4,22,0,0,0,0,0,0,0,0,0,0,46,30.3,FEW:02 45 FEW:02 250,0,1,0,0,0,0,1,30.28,10,18,250,,11
3/7/2019 8:51:00,3/7/2019,8:51:00,30.31,7,23,0,0,0,0,0,0,0,0,0,0,50,30.31,FEW:02 48,0,1,0,0,0,0,1,30.28,10,19,250,,13
3/7/2019 9:51:00,3/7/2019,9:51:00,30.3,6,24,0,0,0,0,0,0,0,0,0,0,46,30.29,FEW:02 36 FEW:02 250,0,1,0,0,0,0,1,30.27,10,19,250,,16
3/7/2019 10:51:00,3/7/2019,10:51:00,30.29,7,27,0,0,0,0,0,0,0,0,0,0,43,30.29,SCT:04 40 SCT:04 250,0,0,1,0,0,0,1,30.26,10,22,260,23,15
3/7/2019 11:51:00,3/7/2019,11:51:00,30.28,7,27,0,0,0,0,0,0,0,0,0,0,43,30.28,BKN:07 55,0,0,0,1,0,0,1,30.25,10,22,250,25,16
3/7/2019 12:51:00,3/7/2019,12:51:00,30.26,8,28,0,0,0,0,0,0,0,0,0,0,43,30.26,BKN:07 50,0,0,0,1,0,0,1,30.23,10,22,250,26,13
3/7/2019 13:51:00,3/7/2019,13:51:00,30.24,10,30,0,0,0,0,0,0,0,0,0,0,43,30.24,BKN:07 49 BKN:07 60,0,0,0,1,0,0,1,30.21,10,24,VRB,21,6
3/7/2019 14:51:00,3/7/2019,14:51:00,30.25,8,32,0,0,0,0,0,0,0,0,0,0,36,30.24,BKN:07 60,0,0,0,1,0,0,1,30.22,10,25,280,28,20
3/7/2019 15:51:00,3/7/2019,15:51:00,30.25,12,32,0,0,0,0,0,0,0,0,0,0,43,30.25,BKN:07 60,0,0,0,1,0,0,1,30.22,10,26,290,24,16
3/7/2019 16:51:00,3/7/2019,16:51:00,30.26,13,31,T,0,0,0,0,0,0,0,0,0,47,30.26,FEW:02 40 BKN:07 65,0,1,0,1,0,0,2,30.23,10,25,270,,13
3/7/2019 17:51:00,3/7/2019,17:51:00,30.28,11,31,T,0,0,0,0,0,0,0,0,0,43,30.27,FEW:02 40 SCT:04 60,0,1,1,0,0,0,2,30.25,10,25,320,,17
3/7/2019 18:51:00,3/7/2019,18:51:00,30.31,10,31,0,0,0,0,0,0,0,0,0,0,42,30.3,FEW:02 60 SCT:04 250,0,1,1,0,0,0,2,30.28,10,25,330,,13
3/7/2019 19:51:00,3/7/2019,19:51:00,30.33,10,30,0,0,0,0,0,0,0,0,0,0,43,30.33,FEW:02 60 SCT:04 250,0,1,1,0,0,0,2,30.3,10,24,320,,14
3/7/2019 20:51:00,3/7/2019,20:51:00,30.34,8,30,0,0,0,0,0,0,0,0,0,0,39,30.34,FEW:02 55 SCT:04 250,0,1,1,0,0,0,2,30.31,10,24,320,,11
3/7/2019 21:51:00,3/7/2019,21:51:00,30.36,8,29,0,0,0,0,0,0,0,0,0,0,41,30.36,FEW:02 55 SCT:04 250,0,1,1,0,0,0,2,30.33,10,23,340,,9
3/7/2019 22:51:00,3/7/2019,22:51:00,30.37,9,28,0,0,0,0,0,0,0,0,0,0,44,30.37,BKN:07 250,0,0,0,1,0,0,1,30.34,10,23,340,,8
3/7/2019 23:51:00,3/7/2019,23:51:00,30.38,9,27,0,0,0,0,0,0,0,0,0,0,46,30.38,BKN:07 250,0,0,0,1,0,0,1,30.35,10,22,330,,9
3/8/2019 0:51:00,3/8/2019,0:51:00,30.4,9,27,0,0,0,0,0,0,0,0,0,0,46,30.4,BKN:07 250,0,0,0,1,0,0,1,30.37,10,22,360,,6
3/8/2019 1:51:00,3/8/2019,1:51:00,30.41,9,27,0,0,0,0,0,0,0,0,0,0,46,30.4,BKN:07 250,0,0,0,1,0,0,1,30.38,10,22,10,,5
3/8/2019 2:51:00,3/8/2019,2:51:00,30.4,8,26,0,0,0,0,0,0,0,0,0,0,46,30.4,BKN:07 250,0,0,0,1,0,0,1,30.37,10,21,360,,3
3/8/2019 3:51:00,3/8/2019,3:51:00,30.39,9,26,0,0,0,0,0,0,0,0,0,0,48,30.39,BKN:07 250,0,0,0,1,0,0,1,30.36,10,21,10,,6
3/8/2019 4:51:00,3/8/2019,4:51:00,30.41,9,25,0,0,0,0,0,0,0,0,0,0,50,30.41,SCT:04 250,0,0,1,0,0,0,1,30.38,10,21,30,,5
3/8/2019 5:51:00,3/8/2019,5:51:00,30.41,8,24,0,0,0,0,0,0,0,0,0,0,50,30.41,FEW:02 250,0,1,0,0,0,0,1,30.38,10,20,0,,0
3/8/2019 6:51:00,3/8/2019,6:51:00,30.42,9,26,0,0,0,0,0,0,0,0,0,0,48,30.42,FEW:02 250,0,1,0,0,0,0,1,30.39,10,21,0,,0
3/8/2019 7:51:00,3/8/2019,7:51:00,30.43,10,27,0,0,0,0,0,0,0,0,0,0,49,30.43,SCT:04 250,0,0,1,0,0,0,1,30.4,10,22,50,,5
3/8/2019 8:51:00,3/8/2019,8:51:00,30.43,10,28,0,0,0,0,0,0,0,0,0,0,47,30.43,BKN:07 250,0,0,0,1,0,0,1,30.4,10,23,VRB,,5
3/8/2019 9:51:00,3/8/2019,9:51:00,30.42,11,30,0,0,0,0,0,0,0,0,0,0,45,30.42,BKN:07 250,0,0,0,1,0,0,1,30.39,10,24,40,,3
3/8/2019 10:51:00,3/8/2019,10:51:00,30.4,12,32,0,0,0,0,0,0,0,0,0,0,43,30.4,OVC:08 250,0,0,0,0,1,0,1,30.37,10,26,40,,5
3/8/2019 11:51:00,3/8/2019,11:51:00,30.38,12,34,0,0,0,0,0,0,0,0,0,0,40,30.38,OVC:08 250,0,0,0,0,1,0,1,30.35,10,27,30,,5
3/8/2019 12:51:00,3/8/2019,12:51:00,30.36,14,36,0,0,0,0,0,0,0,0,0,0,40,30.35,FEW:02 60 OVC:08 250,0,1,0,0,1,0,2,30.33,10,29,250,,10
3/8/2019 13:51:00,3/8/2019,13:51:00,30.32,18,36,0,0,0,0,0,0,0,0,0,0,48,30.32,FEW:02 180 BKN:07 250,0,1,0,1,0,0,2,30.29,10,30,170,,10
3/8/2019 14:51:00,3/8/2019,14:51:00,30.29,18,36,0,0,0,0,0,0,0,0,0,0,48,30.29,FEW:02 180 BKN:07 250,0,1,0,1,0,0,2,30.26,10,30,190,,9
3/8/2019 15:51:00,3/8/2019,15:51:00,30.28,19,36,0,0,0,0,0,0,0,0,0,0,50,30.27,SCT:04 130 BKN:07 250,0,0,1,1,0,0,2,30.25,10,30,160,,14
